,,800.584,801.709,802.833,803.957,805.081,806.204,807.327,808.45,809.573,810.695,811.816,812.939,814.06,815.181,816.302,817.422,818.543,819.663,820.782,821.902,823.02,824.14,825.258,826.377,827.495,828.612,829.73,830.847,831.964,833.081,834.197,835.313,836.429,837.544,838.66,839.774,840.889,842.004,843.118,844.232,845.345,846.458,847.571,848.684,849.796,850.909,852.02,853.132,854.243,855.354,856.465,857.575,858.686,859.796,860.906,862.015,863.124,864.233,865.341,866.45,867.558,868.665,869.773,870.88,871.987,873.093,874.2,875.306,876.411,877.517,878.622,879.727,880.832,881.936,883.04,884.144,885.247,886.351,887.454,888.557,889.659,890.761,891.863,892.964,894.066,895.167,896.268,897.368,898.468,899.568,900.668,901.767,902.867,903.965,905.064,906.162,907.26,908.357,909.456,910.553,911.649,912.746,913.842,914.939,916.034,917.13,918.225,919.319,920.414,921.509,922.603,923.697,924.79,925.883,926.977,928.069,929.162,930.253,931.346,932.437,933.529,934.62,935.71,936.801,937.891,938.982,940.071,941.16,942.249,943.338,944.427,945.515,946.603,947.691,948.778,949.866,950.953,952.039,953.126,954.211,955.298,956.383,957.468,958.553,959.638,960.722,961.806,962.89,963.974,965.057,966.14,967.223,968.305,969.387,970.469,971.551,972.632,973.714,974.795,975.876,976.955,978.036,979.115,980.195,981.274,982.353,983.432,984.51,985.589,986.666,987.743,988.821,989.898,990.974,992.051,993.127,994.203,995.279,996.354,997.429,998.503,999.578,1000.65,1001.73,1002.8,1003.87,1004.95,1006.02,1007.09,1008.16,1009.24,1010.31,1011.38,1012.45,1013.52,1014.59,1015.66,1016.73,1017.8,1018.87,1019.94,1021.01,1022.08,1023.15,1024.22,1025.28,1026.35,1027.42,1028.49,1029.55,1030.62,1031.69,1032.75,1033.82,1034.88,1035.95,1037.01,1038.08,1039.14,1040.21,1041.27,1042.33,1043.4,1044.46,1045.52,1046.59,1047.65,1048.71,1049.77,1050.83,1051.89,1052.96,1054.02,1055.08,1056.14,1057.2,1058.26,1059.31,1060.37,1061.43,1062.49,1063.55,1064.61,1065.66,1066.72,1067.78,1068.84,1069.89,1070.95,1072,1073.06,1074.11,1075.17,1076.22,1077.28,1078.33,1079.39,1080.44,1081.49,1082.55,1083.6,1084.65,1085.71,1086.76,1087.81,1088.86,1089.91,1090.96,1092.01,1093.06,1094.11,1095.16,1096.21,1097.26,1098.31,1099.36,1100.41,1101.46,1102.51,1103.55,1104.6,1105.65,1106.7,1107.74,1108.79,1109.83,1110.88,1111.93,1112.97,1114.02,1115.06,1116.11,1117.15,1118.19,1119.24,1120.28,1121.32,1122.37,1123.41,1124.45,1125.49,1126.54,1127.58,1128.62,1129.66,1130.7,1131.74,1132.78,1133.82,1134.86,1135.9,1136.94,1137.98,1139.02,1140.05,1141.09,1142.13,1143.17,1144.21,1145.24,1146.28,1147.32,1148.35,1149.39,1150.42,1151.46,1152.49,1153.53,1154.56,1155.6,1156.63,1157.66,1158.7,1159.73,1160.76,1161.8,1162.83,1163.86,1164.89,1165.92,1166.96,1167.99,1169.02,1170.05,1171.08,1172.11,1173.14,1174.17,1175.2,1176.22,1177.25,1178.28,1179.31,1180.34,1181.36,1182.39,1183.42,1184.45,1185.47,1186.5,1187.52,1188.55,1189.57,1190.6,1191.62,1192.65,1193.67,1194.7,1195.72,1196.74,1197.77,1198.79,1199.81,1200.84,1201.86,1202.88,1203.9,1204.92,1205.94,1206.96,1207.99,1209.01,1210.03,1211.04,1212.06,1213.08,1214.1,1215.12,1216.14,1217.16,1218.17,1219.19,1220.21,1221.23,1222.24,1223.26,1224.28,1225.29,1226.31,1227.32,1228.34,1229.35,1230.37,1231.38,1232.4,1233.41,1234.42,1235.44,1236.45,1237.46,1238.48,1239.49,1240.5,1241.51,1242.52,1243.53,1244.54,1245.56,1246.57,1247.58,1248.59,1249.59,1250.6,1251.61,1252.62,1253.63,1254.64,1255.65,1256.65,1257.66,1258.67,1259.68,1260.68,1261.69,1262.69,1263.7,1264.71,1265.71,1266.72,1267.72,1268.72,1269.73,1270.73,1271.74,1272.74,1273.74,1274.75,1275.75,1276.75,1277.75,1278.75,1279.76,1280.76,1281.76,1282.76,1283.76,1284.76,1285.76,1286.76,1287.76,1288.76,1289.76,1290.76,1291.75,1292.75,1293.75,1294.75,1295.74,1296.74,1297.74,1298.73,1299.73,1300.73,1301.72,1302.72,1303.71,1304.71,1305.7,1306.7,1307.69,1308.69,1309.68,1310.67,1311.67,1312.66,1313.65,1314.64,1315.63,1316.63,1317.62,1318.61,1319.6,1320.59,1321.58,1322.57,1323.56,1324.55,1325.54,1326.53,1327.52,1328.51,1329.49,1330.48,1331.47,1332.46,1333.44,1334.43,1335.42,1336.4,1337.39,1338.38,1339.36,1340.35,1341.33,1342.32,1343.3,1344.29,1345.27,1346.25,1347.24,1348.22,1349.2,1350.19,1351.17,1352.15,1353.13,1354.11,1355.1,1356.08,1357.06,1358.04,1359.02,1360,1360.98,1361.96,1362.94,1363.92,1364.9,1365.87,1366.85,1367.83,1368.81,1369.79,1370.76,1371.74,1372.72,1373.69,1374.67,1375.64,1376.62,1377.6,1378.57,1379.55,1380.52,1381.49,1382.47,1383.44,1384.42,1385.39,1386.36,1387.33,1388.31,1389.28,1390.25,1391.22,1392.19,1393.17,1394.14,1395.11,1396.08,1397.05,1398.02,1398.99,1399.96,1400.92,1401.89,1402.86,1403.83,1404.8,1405.77,1406.73,1407.7,1408.67,1409.63,1410.6,1411.57,1412.53,1413.5,1414.46,1415.43,1416.39,1417.36,1418.32,1419.29,1420.25,1421.22,1422.18,1423.14,1424.1,1425.07,1426.03,1426.99,1427.95,1428.91,1429.88,1430.84,1431.8,1432.76,1433.72,1434.68,1435.64,1436.6,1437.56,1438.51,1439.47,1440.43,1441.39,1442.35,1443.3,1444.26,1445.22,1446.18,1447.13,1448.09,1449.04,1450,1450.96,1451.91,1452.87,1453.82,1454.77,1455.73,1456.68,1457.64,1458.59,1459.54,1460.5,1461.45,1462.4,1463.35,1464.3,1465.26,1466.21,1467.16,1468.11,1469.06,1470.01,1470.96,1471.91,1472.86,1473.81,1474.76,1475.71,1476.65,1477.6,1478.55,1479.5,1480.45,1481.39,1482.34,1483.29,1484.23,1485.18,1486.13,1487.07,1488.02,1488.96,1489.91,1490.85,1491.8,1492.74,1493.68,1494.63,1495.57,1496.51,1497.46,1498.4,1499.34,1500.28,1501.22,1502.17,1503.11,1504.05,1504.99,1505.93,1506.87,1507.81,1508.75,1509.69,1510.63,1511.57,1512.5,1513.44,1514.38,1515.32,1516.26,1517.19,1518.13,1519.07,1520,1520.94,1521.88,1522.81,1523.75,1524.68,1525.62,1526.55,1527.49,1528.42,1529.36,1530.29,1531.22,1532.16,1533.09,1534.02,1534.95,1535.89,1536.82,1537.75,1538.68,1539.61,1540.54,1541.47,1542.4,1543.33,1544.26,1545.19,1546.12,1547.05,1547.98,1548.91,1549.84,1550.77,1551.69,1552.62,1553.55,1554.48,1555.4,1556.33,1557.26,1558.18,1559.11,1560.03,1560.96,1561.88,1562.81,1563.73,1564.66,1565.58,1566.5,1567.43,1568.35,1569.27,1570.2,1571.12,1572.04,1572.96,1573.88,1574.81,1575.73,1576.65,1577.57,1578.49,1579.41,1580.33,1581.25,1582.17,1583.09,1584.01,1584.92,1585.84,1586.76,1587.68,1588.6,1589.51,1590.43,1591.35,1592.26,1593.18,1594.1,1595.01,1595.93,1596.84,1597.76,1598.67,1599.59,1600.5,1601.42,1602.33,1603.24,1604.16,1605.07,1605.98,1606.89,1607.81,1608.72,1609.63,1610.54,1611.45,1612.36,1613.27,1614.18,1615.09,1616,1616.91,1617.82,1618.73,1619.64,1620.55,1621.46,1622.37,1623.27,1624.18,1625.09,1626,1626.9,1627.81,1628.72,1629.62,1630.53,1631.43,1632.34,1633.25,1634.15,1635.05,1635.96,1636.86,1637.77,1638.67,1639.57,1640.48,1641.38,1642.28,1643.18,1644.09,1644.99,1645.89,1646.79,1647.69,1648.59,1649.49,1650.39,1651.29,1652.19,1653.09,1653.99,1654.89,1655.79,1656.69,1657.59,1658.48,1659.38,1660.28,1661.18,1662.07,1662.97,1663.87,1664.76,1665.66,1666.56,1667.45,1668.35,1669.24,1670.14,1671.03,1671.92,1672.82,1673.71,1674.61,1675.5,1676.39,1677.28,1678.18,1679.07,1679.96,1680.85,1681.74,1682.64,1683.53,1684.42,1685.31,1686.2,1687.09,1687.98,1688.87,1689.76,1690.64,1691.53,1692.42,1693.31,1694.2,1695.09,1695.97,1696.86,1697.75,1698.63,1699.52,1700.41,1701.29,1702.18,1703.06,1703.95,1704.83,1705.72,1706.6,1707.49,1708.37,1709.25,1710.14,1711.02,1711.9,1712.79,1713.67,1714.55,1715.43,1716.31,1717.2,1718.08,1718.96,1719.84,1720.72,1721.6,1722.48,1723.36,1724.24,1725.12,1726,1726.88,1727.75,1728.63,1729.51,1730.39,1731.26,1732.14,1733.02,1733.9,1734.77,1735.65,1736.52,1737.4,1738.28,1739.15,1740.02,1740.9,1741.77,1742.65,1743.52,1744.4,1745.27,1746.14,1747.01,1747.89,1748.76,1749.63,1750.5,1751.38,1752.25,1753.12,1753.99,1754.86,1755.73,1756.6,1757.47,1758.34,1759.21,1760.08,1760.95,1761.82,1762.68,1763.55,1764.42,1765.29,1766.16,1767.02,1767.89,1768.76,1769.62,1770.49,1771.36,1772.22,1773.09,1773.95,1774.82,1775.68,1776.55,1777.41,1778.27,1779.14,1780,1780.86,1781.73,1782.59,1783.45,1784.31,1785.18,1786.04,1786.9,1787.76,1788.62,1789.48,1790.34,1791.2,1792.06,1792.92,1793.78,1794.64,1795.5,1796.36,1797.22,1798.08,1798.93,1799.79
-25,-25,646.726,660.874,682.862,701.442,717.063,729.827,739.973,743.805,742.706,737.026,729.971,722.294,719.363,719.64,720.63,723.02,727.279,731.725,736.496,742.82,749.925,757.168,765.022,771.438,777.09,782.528,786.093,790.797,794.793,798.202,800.52,801.533,801.012,799.954,798.736,797.482,796.513,795.679,794.94,793.837,792.907,791.208,789.09,787.226,784.211,786.918,783.636,781.064,779.632,776.559,773.542,770.029,768.629,766.58,763.7,760.25,757.371,754.6,752.83,750.596,749.588,749.727,750.655,752.255,752.279,752.758,754.614,756.277,758.211,759.598,760.892,761.838,764.134,766.333,768.505,771.649,774.323,776.78,777.833,777.955,777.335,777.157,777.635,777.86,777.501,776.329,775.096,773.712,773.706,774.922,773.602,773.022,772.499,772.663,773.736,775.394,776.921,777.283,776.139,774.005,771.945,770.682,770.058,771.244,775.315,777.219,779.073,780.693,782.594,785.196,787.06,788.274,787.89,787.126,786.3,784.743,783.002,781.321,779.993,779.006,778.035,776.52,774.417,771.776,768.005,765.387,763.951,762.353,762.415,763.759,765.019,764.653,764.507,763.174,763.079,763.159,763.515,763.016,762.908,764.931,767.98,773.775,779.344,786.311,793.923,804.205,816.519,830.138,841.974,851.832,857.738,862.179,862.1,858.57,851.206,841.088,828.975,817.44,806.431,797.921,792.542,791.658,796.864,808.248,827.46,856.749,895.671,946.893,1005.24,1060.71,1092.86,1093.63,1059.81,1029.49,1024.51,1047.99,1131.1,1250.02,1353.59,1383.54,1302.1,1186.03,1076.2,985.003,918.705,871.815,836.728,810.933,794.785,788.155,785.268,781.179,778.896,777.078,776.484,778.973,785.084,795.349,810.314,828.371,849.518,869.672,881.211,898.502,904.242,903.58,896.258,881.945,863.346,840.947,819.386,806.194,807.172,834.171,873.259,924.799,971.888,989.706,980.42,947.522,901.895,854.949,809.187,775.334,749.223,731.568,718.401,708.304,702.492,698.719,696.611,695.317,693.637,691.805,690.41,689.557,688.943,687.673,687.703,687.757,688.039,687.867,689.379,690.24,690.648,691.703,693.08,696.066,698.82,701.926,703.873,706.592,710.281,714.289,717.932,721.337,723.691,725.207,725.604,726.009,725.494,724.895,723.339,720.912,718.49,716.872,714.972,712.703,709.221,705.604,703.398,701.779,699.866,700.254,699.652,699.242,698.675,698.66,698.366,697.418,696.337,695.78,695.05,696.391,696.627,697.955,699.164,700.515,702.01,702.991,703.824,704.101,703.665,701.991,701.746,701.135,700.733,699.471,698.791,697.403,695.947,694.567,692.602,689.734,686.456,682.283,678.547,674.818,673.135,671.163,670.188,669.018,668.982,668.441,668.396,668.746,669.325,669.773,671.439,673.207,675.17,676.455,677.212,675.239,674.186,675.861,677.684,678.239,677.497,675.107,674.324,673.938,673.014,671.543,669.055,666.869,664.339,661.511,658.574,656.082,654.038,651.599,650.657,648.563,646.515,644.308,641.801,639.972,638.059,636.8,637.063,638.224,640.237,642.262,643.334,645.516,648.585,651.628,656.404,664.213,671.844,679.107,685.026,690.323,693.581,693.679,691.956,690.485,690.616,690.759,690.953,690.414,689.403,687.996,684.317,680.826,677.114,670.189,661.045,651.566,641.144,630.47,622.679,615.149,610.423,607.688,607.664,610.556,615.854,624.827,635.263,647.411,661.125,672.684,682.751,691.531,696.909,701.441,704.631,707.24,709.389,712.151,714.982,719.031,722.311,723.445,723.528,723.495,726.366,727.218,728.86,729.616,730.729,733.729,735.32,736.177,736.635,736.939,738.285,738.345,744.034,748.491,754.097,759.409,763.896,766.3,768.37,771.051,773.638,775.083,778.281,784.299,790.985,796.798,803.056,806.618,808.846,807.915,804.643,799.522,794.659,788.315,781.393,773.942,768.736,764.665,761.707,759.226,756.658,756.606,759.662,765.848,775.501,788.227,804.025,823.061,843.596,866.098,891.352,917.467,944.686,972.367,999.593,1024.9,1045.68,1062.22,1071.48,1074.72,1072.55,1064.68,1052.26,1036.57,1018.12,998.1,978.087,955.452,932.271,909.754,887.346,866.617,846.362,827.407,811.081,800.142,791.235,782.718,775.052,768.679,762.391,755.45,747.854,739.802,733.741,729.038,725.536,722.102,716.566,711.899,707.903,704.37,704.217,700.939,698.362,694.609,691.412,686.492,679.803,672.264,663.373,654.228,646.832,640.181,634.798,629.311,623.68,618.427,614.445,611.169,609.217,607.245,607.547,607.026,607.796,608.826,611.124,612.888,615.017,616.162,616.721,617.431,618.842,620.576,621.895,622.628,625.708,628.199,629.559,630.37,631.258,633.474,635.845,637.976,640.427,644.182,648.61,654.773,662.55,672.405,683.626,693.737,702.811,709.272,712.375,711.781,706.387,696.122,681.378,666.764,651.624,637.913,626.976,620.524,616.396,618.312,624.239,634.328,649.9,670.742,694.684,721.504,748.806,774.988,800.044,822.738,841.894,857.592,868.884,875.128,874.315,864.666,848.407,824.903,800.821,772.793,745.319,719.496,697.13,679.392,663.487,651.017,641.921,633.759,626.022,618.27,610.109,602.063,595.419,590.975,586.761,582.897,579.937,578.388,578.209,578.901,581.795,585.355,589.252,595.052,600.419,607.576,616.745,627.642,638.279,648.594,658.429,668.288,676.941,683.659,687.559,689.745,690.421,689.554,687.643,686.58,685.301,681.824,676.349,669.879,662.724,655.561,648.206,639.407,632.76,623.539,618.7,612.446,606.97,600.977,595.272,589.706,585.737,584.144,581.407,579.183,576.643,574.548,573.449,573.533,575.089,576.154,577.589,577.64,577.243,575.809,573.532,571.606,569.06,565.315,561.102,557.07,555.037,553.626,550.587,547.901,543.949,541.236,540.603,539.411,536.234,533.098,530.197,526.691,523.155,518.331,513.827,509.106,506.32,503.607,501.432,501.236,500.539,498.165,494.293,491.741,488.977,485.867,482.827,479.635,477.946,477.49,477.378,477.172,476.751,476.162,475.91,475.78,474.587,472.924,470.813,470.3,470.529,471.126,471.899,472.078,472.766,473.241,474.303,474.246,473.4,472.916,472.792,472.537,472.466,472.618,473.178,473.57,474.357,475.643,476.512,478.269,480.211,482.472,485.88,488.987,491.726,494.648,498.072,501.133,505.163,509.104,510.577,514.134,518.604,521.509,523.31,524.439,525.378,527.254,529.323,531.38,532.974,534.516,536.083,537.666,538.924,541.943,545.629,550.622,556.428,561.596,567.155,571.45,573.408,572.964,573.861,573.9,573.915,573.82,574.011,577.642,584.233,592.236,603.149,616.65,633.292,652.171,672.284,694.655,718.508,744.723,768.76,789.418,805.098,812.053,809.196,796.908,779.134,755.746,728.583,701.956,677.456,655.471,636.698,620.562,606.564,595.744,587.894,583.257,581.197,581.778,585.648,592.878,604.925,620.4,636.795,653.174,668.69,680.682,688.428,689.987,686.131,677.616,663.493,644.881,623.081,600.251,576.706,554.513,532.749,512.03,492.43,475.078,460.772,448.186,438.294,429.911,423,416.708,411.344,407.094,402.986,399.12,397.052,395.118,394.434,393.057,391.902,390.546,389.01,387.813,386.82,386.31,386.108,387.924,387.971,387.909,386.418,387.301,387.176,386.659,385.815,386.688,387.638,388.741,389.044,389.681,390.4,391.943,394.217,397.491,401.745,406.229,410.65,414.419,417.728,419.991,422.176,424.436,426.61,429.257,433.084,437.455,441.478,444.75,447.689,450.763,452.714,455.15,456.151,456.796,456.633,455.06,453.479,451.558,448.724,444.184,437.902,431.117,423.481,415.926,408.606,402.152,396.312,390.72,385.586,380.636,375.126,369.382,365.566,361.96,358.262,354.647,350.732,347.186,343.661,340.457,338.614,338.022,336.41,334.255,332.308,330.363,329.009,328.193,327.779,328.168,327.662,327.085,325.849,324.93,325.063,325.71,326.368,326.207,325.052,324.087,323.893,324.278,325.569,325.433,324.43,321.296,324.339,325.337,325.495,325.277,324.138,324.483,325.753,326.223,325.911,325.319,324.874,327.041,327.085,326.978,326.308,326.137,326.02,326.227,325.722,324.862,324.4,323.171,321.889,319.431,317.943,317.55,317.191,316.763,316.022,314.458,312.374,310.808,309.521,307.055,306.714,306.463,305.344,304.434,302.562,300.755,299.321,298.535,297.828,296.774,294.532,293.211,289.98,288.167,287.908,286.369,284.655,283.005,282.005,282.734,282.702,282.741,282.203,281.72,280.458,278.792,277.18,276.678,276.235,277.011,277.227,276.702,275.952,274.681,273.596,272.585,272.62,273.512,273.998,273.505,272.699,272.258,271.039,269.753,268.976,269.121,269.645,269.666,269.103,269.014,267.893,267.5,266.517,266.55,260.49,263.273
-25,-23,492.065,509.271,521.035,536.039,552.659,566.03,574.951,577.896,574.613,567.263,557.693,546.913,543.226,540.614,540.879,542.05,545.115,549.052,553.968,559.251,564.323,570.641,576.848,581.775,587.612,592.563,596.61,598.984,599.725,601.837,604.316,604.357,603.599,602.398,601.731,600.83,599.833,598.023,596.058,592.424,592.893,590.717,588.235,586.747,585.07,584.001,582.579,580.338,579.439,579.077,579.171,579.27,578.33,575.592,572.067,569.399,566.478,564.125,562.22,560.505,560.86,560.517,560.322,560.625,562.131,563.11,563.749,564.766,566.148,568.527,571.21,574.192,575.807,578.103,582.069,585.219,587.677,588.811,588.8,587.767,588.692,589.97,591.437,591.945,589.991,587.799,587.69,587.538,587.324,587.375,587.661,588.324,589.15,589.627,589.002,587.372,586.085,584.509,582.656,581.676,582.692,584.217,586.011,588.382,589.922,591.4,592.979,594.177,595.503,597.601,600.266,602.842,603.728,604.027,602.999,602.453,601.025,599.333,596.732,593.805,592.171,590.772,589.148,587.944,585.995,585.132,584.737,584.613,585.885,586.624,586.81,586.731,585.648,584.968,583.4,583.055,583.755,585.45,587.583,589.709,592.91,597.236,600.839,608.189,614.19,624.597,637.281,649.535,661.792,672.558,680.574,685.342,685.633,681.768,674.733,664.758,652.964,641.706,631.859,623.606,619.154,618.742,623.409,634.104,652.06,680.479,720.105,770.043,827.106,878.131,910.705,912.209,881.054,846.442,837.186,863.013,955.44,1075.61,1171.32,1207.9,1134.67,1011.3,898.3,813.898,742.771,696.717,662.048,637.848,621.767,613.045,607.599,603.038,601.481,600.724,601.569,603.396,610.416,622.737,638.555,658.729,680.776,700.141,717.174,728.747,733.592,731.735,723.947,710.791,692.673,673.215,650.588,636.507,638.533,664.166,707.672,760.931,802.558,827.618,817.333,778.81,731.652,683.396,641.334,609.235,583.233,564.213,550.283,541.513,536.53,533.337,530.832,528.328,525.761,523.07,523.421,522.036,522.017,521.993,522.435,523.383,524.755,526.176,526.533,527.265,527.442,528.817,529.699,530.958,533.206,536.242,539.585,543.378,546.135,547.778,550.563,553.205,557.256,561.1,563.594,563.325,564.715,564.415,563.412,561.453,558.861,555.475,552.15,550.121,548.946,547.827,546.724,544.257,542.945,542.177,542.371,540.499,538.452,537.439,536.595,536.723,537.992,538.512,538.313,538.992,540.304,542.302,544.803,547.093,547.834,547.719,546.694,546.252,547.514,548.12,548.102,547.53,546.055,544.7,542.858,541.519,540.261,538.937,537.253,534.94,532.545,529.896,526.901,523.237,519.073,515.884,513.665,512.335,511.836,511.905,511.99,511.303,510.715,512.046,513.776,514.662,516.823,518.541,520.237,521.976,522.16,521.356,519.068,520.027,519.539,519.603,518.92,518.33,517.522,516.549,515.217,512.287,509.385,508,505.889,503.854,501.334,498.766,497.49,497.014,495.484,492.651,490.403,488.817,488.235,488.978,490.014,491.622,493.05,494.879,495.663,495.142,499.018,502.491,508.433,515.783,524.115,531.549,538.351,543.173,545.934,547.49,547.589,546.989,546.174,544.598,544.538,546.357,547.39,547.199,546.149,544.34,541.177,536.297,529.008,519.714,509.37,498.574,488.993,481.922,476.388,472.15,470.626,472.211,477.761,485.98,497.05,509.12,521.257,528.605,536.096,541.604,547.567,552.47,556.246,560.201,564.112,567.096,569.367,571.219,572.88,575.115,576.942,578.776,580.223,580.898,582.181,584.08,587.417,588.993,589.816,590.581,591.595,593.06,594.888,597.448,600.569,604.454,608.355,613.143,617.68,620.785,624.535,628.22,631.924,634.992,639.489,643.882,648.491,653.233,657.436,661.211,663.584,663.759,662.1,658.963,654.376,648.558,642.603,635.911,628.351,622.297,620.206,618.507,617.657,618.904,622.503,629.048,639.424,652.776,669.3,688.012,708.004,729.396,756.073,779.825,805.919,832.252,860.324,885.612,906.603,922.102,934.925,938.868,935.859,928.073,912.637,895.856,877.054,857.384,836.919,816.073,792.907,769.131,746.94,726.987,707.153,689.455,673.627,661.664,651.764,644.199,637.019,631.064,625.6,619.971,613.034,605.957,600.003,595.002,588.932,583.863,580.235,577.729,575.733,573.315,570.425,568.11,566.654,563.418,559.106,552.132,545.798,539.88,533.072,525.875,517.531,510.557,503.894,497.783,491.397,489.363,486.975,484.41,481.145,478.789,477.265,478.074,478.344,478.929,480.735,483.142,485.648,488.461,491,493.001,495.197,497.239,499.534,501.371,502.1,502.603,504.119,505.577,507.838,509.757,511.215,513.919,516.984,520.741,525.154,531.278,539.614,549.756,559.979,570.239,579.386,586.525,590.365,588.561,582.021,570.292,555.311,539.115,523.954,510.404,499.055,492.397,490.139,493.155,500.075,511.139,526.69,546.59,569.969,594.917,621.026,646.56,669.947,690.99,710.182,726.391,737.967,743.866,742.662,735.535,720.15,699.414,674.667,646.933,618.308,593.165,569.415,551.372,536.972,525.88,516.768,509.732,503.509,497.382,489.173,481.652,476.956,471.016,465.838,461.395,458.448,456.543,457.196,458.866,461.342,462.898,466.356,472.635,479.971,487.918,497.301,506.942,517.005,527.433,537.923,548.01,555.561,561.415,565.516,568.433,570.85,572.109,571.047,569.197,566.102,561.134,555.771,550.223,544.602,537.859,529.89,521.892,515.377,509.717,504.077,497.807,490.918,485.129,479.767,474.493,470.215,465.938,463.114,462.874,462.629,462.154,461.037,460.664,460.255,459.105,461.682,462.317,462.638,462.119,460.479,459.264,458.036,455.066,450.696,445.867,441.481,437.134,433.921,430.144,428.717,427.661,425.968,423.867,422.082,419.812,416.929,413.552,410.125,407.121,404.242,401.862,399.79,397.65,395.763,393.492,391.164,387.364,384.251,381.083,378.474,376.326,374.743,374.142,374.153,372.191,370.297,368.778,367.291,367.715,367.061,366.31,365.462,365.419,365.837,367.369,367.791,367.774,365.725,368.329,368.688,367.915,367.375,366.521,366.04,367.043,366.913,366.36,366.501,367.047,368.174,371.198,373.741,375.135,376.183,376.704,377.791,379.573,382.307,384.954,387.895,391.035,394.797,397.908,401.48,405.1,408.703,412.131,415.71,418.813,421.793,423.767,425.415,426.689,427.883,429.093,430.063,431.114,432.684,435.224,438.725,441.918,444.681,448.178,452.95,457.652,462.153,465.13,467.57,469.757,470.346,471.642,472.543,473.901,475.684,479.24,483.5,490.843,502.075,515.984,530.753,548.678,570.308,592.706,617.973,643.403,668.839,689.251,706.441,714.035,711.661,700.956,681.944,656.47,631.297,603.49,577.889,556.399,538.052,523.232,511.14,501.265,493.281,488.192,485.393,485.978,490.614,497.749,510.052,523.614,541.084,559.386,575.341,589.037,597.383,599.884,596.302,586.412,571.343,552.833,531.333,507.998,484.105,460.903,439.521,419.622,401.033,383.213,368.02,356.151,346.037,337.941,331.577,326.419,322.671,318.861,315.359,311.733,308.399,305.677,304.447,304.316,303.926,302.936,303.229,302.443,301.46,300.365,299.666,298.93,298.566,298.421,298.222,297.927,297.331,297.512,298.232,298.616,299.615,300.68,301.914,303.9,306.32,308.635,310.157,312.451,314.59,317.417,320.746,324.116,327.219,330.879,333.779,337.083,341.39,346.109,350.899,354.795,357.935,360.916,363.518,366.685,369.536,371.825,372.961,373.809,373.265,370.894,368.367,366.179,363.078,357.421,352.3,346.769,341.081,335.401,328.586,322.227,316.131,309.745,303.202,296.647,291.936,286.523,282.682,279.519,276.557,273.399,269.856,266.589,264.275,262.509,260.654,259.084,257.858,256.52,255.445,253.879,251.934,250.052,247.49,246.845,246.691,246.212,246.322,247.099,247.674,248.154,248.249,248.015,248.063,247.604,246.779,245.778,246.367,245.539,247.528,247.638,247.618,248.798,249.417,249.732,249.728,249.856,250.359,250.305,250.469,249.703,249.989,249.942,250.085,250.259,249.938,250.23,250.361,250.578,250.795,250.501,249.457,248.941,248.808,248.547,247.665,246.115,244.476,242.924,241.654,240.17,238.018,236.274,234.819,233.505,233.229,232.482,231.707,231.23,230.232,229.008,227.489,225.736,224.074,223.363,222.376,220.785,219.68,218.559,217.803,217.146,216.154,215.465,214.537,214.113,213.834,213.363,212.692,211.621,210.841,210.249,209.852,209.683,209.437,208.616,207.821,207.394,207.146,206.839,206.47,206.571,206.604,206.932,206.655,205.467,204.022,202.71,202.144,201.614,201.215,200.886,200.915,200.78,200.446,200.043,198.818,197.938,197.386,197.162,196.474,191.111
